"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,14.5,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,6.2,,
"IND","India","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,4.5,,
"IND","India","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,4.3,,
"IND","India","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,3.4,,
"IND","India","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,4.2,,
"IND","India","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,5.1,,
"IND","India","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,4.4,,
"IDN","Indonesia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,6.8,,
"IDN","Indonesia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,8.7,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1990","1990","PC","Percentage","0","Units",,,11.1,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,7.5,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,11.1,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,11.2,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,9,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,5.2,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1990","1990","PC","Percentage","0","Units",,,14.3,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,10.9,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,11.2,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,11.7,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,8.1,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,5.5,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,15.5,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,10.2,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,23,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,11.4,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,13.4,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,10.1,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,16.6,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,8.8,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,19.1,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,8.2,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,21.5,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,10.3,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,14.3,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,8.6,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,14.7,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,8.4,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,9.7,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,10.9,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,7.4,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,7.9,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,5.9,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,9.2,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,10.4,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,7,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,6.8,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,5.3,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,6.6,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,6.2,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,7.6,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,8.2,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,7.2,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,7.2,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,7.2,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,10.2,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,20,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,23,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,23.4,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,28.2,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,27.2,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,27.7,,
"AUS","Australia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,5.8,,
"AUS","Australia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,5.9,,
"AUT","Austria","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,6.6,,
"AUT","Austria","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,5.6,,
"BEL","Belgium","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,8.1,,
"BEL","Belgium","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,7.6,,
"CAN","Canada","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,7.8,,
"CAN","Canada","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,6.3,,
"CZE","Czech Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,3.4,,
"CZE","Czech Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,4.8,,
"DNK","Denmark","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,5.6,,
"DNK","Denmark","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,6.3,,
"FIN","Finland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,9.2,,
"FIN","Finland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,8.7,,
"FRA","France","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,10.4,,
"FRA","France","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,9.9,,
"DEU","Germany","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,4.6,,
"DEU","Germany","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,3.8,,
"GRC","Greece","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,19.9,,
"GRC","Greece","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,28.3,,
"HUN","Hungary","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,5.2,,
"HUN","Hungary","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,5.1,,
"ISL","Iceland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,3.1,,
"ISL","Iceland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,3.2,,
"IRL","Ireland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,9.3,,
"IRL","Ireland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,7.6,,
"ITA","Italy","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,11.1,,
"ITA","Italy","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,12.9,,
"JPN","Japan","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,3.4,,
"JPN","Japan","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,3.1,,
"KOR","Korea","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,3.9,,
"KOR","Korea","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,3.7,,
"LUX","Luxembourg","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,6,,
"LUX","Luxembourg","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,6.6,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,4,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,4.1,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,5.6,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,6.5,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,5,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,5.7,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,5.5,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,4,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,6.2,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,6.3,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,11.5,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,11.5,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,8.8,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,10.8,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,18.2,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,21.5,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,7.5,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,6.7,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,5,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,5.1,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,9.8,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,14,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,5.1,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,4.8,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,5,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,4.8,,
"BRA","Brazil","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,7.6,,
"BRA","Brazil","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,10.6,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,6.4,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,7.3,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,7.3,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,12.4,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,8.1,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,12.2,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,7.5,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,6.3,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,4.8,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,5,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,11.2,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,8.6,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,9.3,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,6.8,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,5.8,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,5.3,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,7.6,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,8.7,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,24.7,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,29.1,,
"AUS","Australia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,5.7,,
"AUS","Australia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,5.8,,
"AUT","Austria","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,6,,
"AUT","Austria","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,5.1,,
"BEL","Belgium","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,7.2,,
"BEL","Belgium","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,7.1,,
"CAN","Canada","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,6.9,,
"CAN","Canada","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,5.9,,
"CZE","Czech Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,2.4,,
"CZE","Czech Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,3.6,,
"DNK","Denmark","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,5.7,,
"DNK","Denmark","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,6.1,,
"FIN","Finland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,9,,
"FIN","Finland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,8.5,,
"FRA","France","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,9.5,,
"FRA","France","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,9.4,,
"DEU","Germany","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,4.2,,
"DEU","Germany","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,3.4,,
"GRC","Greece","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,17.9,,
"GRC","Greece","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,26.3,,
"HUN","Hungary","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,3.8,,
"HUN","Hungary","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,4.6,,
"ISL","Iceland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,3,,
"ISL","Iceland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,2.8,,
"IRL","Ireland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,7.3,,
"IRL","Ireland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,6.1,,
"ITA","Italy","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,10.6,,
"ITA","Italy","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,12.5,,
"JPN","Japan","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,3,,
"JPN","Japan","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,2.8,,
"KOR","Korea","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,3.9,,
"KOR","Korea","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,3.6,,
"LUX","Luxembourg","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,5.6,,
"LUX","Luxembourg","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,5.5,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,3.5,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,3.7,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,4.5,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,5.3,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,4.5,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,5.4,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,4.7,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,3.8,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,5,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,5,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,8.8,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,9.6,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,8,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,8.5,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,15.8,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,19.1,,
